age,daily_steps,sleep_hours,resting_heart_rate,daily_calorie_balance,gender_Male,cluster
50,6613,5.1,74.0,167.8,False,0
23,495,3.7,92.0,-147.1,True,2
58,5365,3.0,64.9,-105.8,True,2
56,8880,10.0,71.5,579.5,True,1
21,8254,10.0,76.8,207.5,False,0
30,7361,3.0,48.4,244.0,True,2
66,6228,10.0,72.7,43.2,True,1
19,2764,3.0,62.1,325.7,False,0
22,10391,6.8,90.5,479.5,False,0
61,3179,5.7,67.9,-314.0,False,0
44,6887,6.8,62.9,296.4,True,1
49,4395,10.0,78.5,-113.0,False,0
38,10481,3.0,74.9,156.9,True,2
25,9246,10.0,79.0,417.6,True,1
55,6428,10.0,89.1,-725.9,False,0
25,9573,10.0,64.1,-541.9,False,0
67,3024,3.0,87.2,-329.7,False,0
20,7261,3.0,88.8,-365.2,True,2
61,4335,10.0,62.3,-81.2,True,1
20,10575,3.0,63.3,846.2,True,2
39,8622,8.5,70.5,589.2,False,0
23,9449,10.0,68.0,-290.3,True,1
19,5840,5.7,87.1,434.4,True,2
40,9734,10.0,61.4,-21.6,True,1
61,4149,4.3,72.4,171.9,False,0
19,4579,3.0,62.3,-490.4,True,2
55,6974,10.0,71.1,-660.3,False,0
34,4695,9.0,91.4,366.2,True,1
52,9628,10.0,88.2,16.4,False,0
51,6079,3.0,73.8,261.3,True,2
40,4258,4.5,76.3,796.9,False,0
47,3869,3.0,74.7,-119.4,False,0
69,9592,5.6,67.0,-114.8,True,2
25,0,5.2,89.2,884.3,False,0
39,4466,3.0,83.2,8.5,True,2
61,11708,10.0,72.3,-401.7,False,0
53,6466,4.9,67.8,367.8,False,0
22,9649,10.0,68.5,-118.8,True,1
30,8782,3.0,73.4,-411.3,True,2
46,6927,10.0,69.6,44.8,True,1
48,2523,9.8,81.4,413.3,True,1
64,3522,10.0,74.8,-579.6,True,1
33,3471,8.2,60.5,-591.2,True,1
59,8946,3.0,58.5,-40.0,True,2
47,9508,4.4,79.9,-550.0,False,0
33,4863,3.0,58.4,-638.0,True,2
29,7263,5.9,66.5,3.1,True,2
34,7524,8.7,65.6,553.0,False,0
33,7734,7.5,57.6,394.0,True,1
29,5214,10.0,73.1,-53.5,True,1
25,12414,5.5,68.8,641.3,True,2
37,9533,3.0,63.6,867.5,False,0
20,7719,10.0,90.9,245.6,False,0
33,5943,3.0,45.7,-183.1,True,2
47,4999,10.0,61.4,781.3,False,0
62,8693,3.0,64.2,759.3,False,0
40,6078,9.5,56.4,126.7,False,0
45,7901,3.0,92.6,611.4,False,0
68,1802,3.0,92.5,-390.6,False,0
57,5910,4.2,63.2,-1033.6,True,2
22,7172,6.5,82.7,-485.6,True,2
37,10403,4.8,76.0,103.3,True,2
57,4733,9.4,86.6,-37.1,False,0
61,3042,4.3,68.9,480.9,False,0
18,8834,7.7,74.3,-742.8,False,0
47,7307,8.7,84.0,-733.1,False,0
38,2333,6.6,82.5,381.2,True,1
37,2483,5.3,71.5,-718.0,False,0
23,5559,3.0,60.6,-135.4,False,0
39,7248,10.0,62.4,12.3,False,0
35,11667,4.2,51.5,-325.2,False,0
25,4256,3.4,77.9,288.9,False,0
56,9116,10.0,72.1,-1030.9,True,1
49,1617,9.1,72.9,916.0,False,0
50,8582,3.0,69.7,-165.1,True,2
33,12019,10.0,58.6,-85.1,False,0
29,7925,3.0,73.1,1346.8,False,0
55,5495,3.0,76.1,-680.0,True,2
69,11197,10.0,61.3,-522.5,False,0
51,8546,10.0,69.7,702.2,True,1
31,7960,3.0,63.5,-778.2,True,2
53,4446,10.0,67.8,247.6,True,1
50,8591,3.0,58.6,-303.1,False,0
40,5445,3.0,67.3,-808.1,False,0
67,8434,10.0,86.3,263.4,False,0
62,7645,10.0,65.0,278.1,True,1
19,10752,10.0,63.2,0.7,False,0
58,5771,10.0,63.8,1034.5,False,0
38,7051,3.0,68.1,-385.7,True,2
19,9894,3.0,87.9,433.3,True,2
44,6791,9.7,84.1,163.7,True,1
26,7435,3.0,68.6,485.8,False,0
18,6279,3.0,63.6,-252.0,False,0
28,7009,10.0,52.4,-692.3,False,0
20,9512,3.0,60.9,-341.0,True,2
69,13007,10.0,50.3,-31.9,False,0
40,2464,6.7,77.4,340.4,True,1
43,3704,3.0,83.4,8.6,True,2
21,7075,3.0,66.2,107.5,False,0
35,7648,9.3,73.8,862.8,True,1
23,6847,10.0,59.1,-12.1,False,0
52,5840,3.0,50.6,-266.2,True,2
39,3802,7.7,70.6,220.2,False,0
60,5667,3.0,73.8,-857.9,True,2
32,9951,3.0,87.0,-859.0,False,0
39,7779,10.0,90.6,-67.0,True,1
54,9526,10.0,67.2,-466.5,True,1
69,3889,10.0,79.1,-304.1,False,0
59,11832,3.0,73.2,467.4,True,2
29,5814,3.0,70.0,263.1,False,0
64,8925,3.0,69.6,-38.5,False,0
66,7124,3.9,68.6,41.5,True,2
59,5879,5.9,69.0,-212.3,True,2
55,8798,10.0,86.6,424.7,False,0
35,9301,10.0,72.1,396.3,False,0
62,15564,10.0,87.4,495.5,False,0
52,9417,3.0,61.0,472.5,False,0
47,9372,3.0,45.0,27.0,False,0
41,10934,10.0,65.4,-349.1,True,1
59,9095,10.0,61.6,-83.7,False,0
47,7383,3.0,55.1,58.3,False,0
31,8477,10.0,83.0,-337.0,True,1
23,10064,10.0,56.6,814.9,True,1
20,11672,8.2,75.8,817.4,True,1
33,2967,3.0,90.1,-60.0,True,2
24,1829,3.0,58.5,515.4,False,0
69,11545,9.9,67.7,280.0,True,1
31,5107,9.0,83.5,-248.3,True,1
26,2526,10.0,65.8,206.0,True,1
32,2244,4.2,73.3,-387.1,False,0
38,12905,3.0,76.4,-440.0,False,0
52,10132,10.0,71.7,238.5,True,1
19,5114,8.7,65.5,244.4,True,1
44,5238,10.0,62.2,1347.0,False,0
19,7664,10.0,59.1,-77.7,False,0
52,10078,8.9,76.0,-264.5,True,1
35,6617,4.7,63.4,461.4,True,2
31,5141,3.0,82.0,-12.5,True,2
37,10905,3.0,85.9,-323.8,True,2
35,7422,10.0,58.4,-292.9,False,0
27,6925,3.0,77.4,-89.8,False,0
42,9276,7.7,90.6,527.2,True,1
19,1091,10.0,61.4,215.8,False,0
42,8922,10.0,82.0,-416.7,True,1
50,8732,10.0,75.6,917.4,False,0
53,3363,10.0,79.6,-453.7,False,0
48,1675,10.0,62.4,-368.7,True,1
31,5806,10.0,89.1,583.5,True,1
18,8048,9.0,63.3,748.8,False,0
63,8354,5.7,76.4,176.8,True,2
33,12612,8.1,69.4,-645.3,True,1
63,8050,4.2,75.4,48.4,False,0
69,3303,10.0,60.2,-683.5,False,0
20,6747,10.0,57.7,1242.4,True,1
52,3604,3.2,72.9,143.6,False,0
58,6962,10.0,66.3,400.7,True,1
23,11726,4.1,66.0,-185.1,False,0
42,8877,3.0,75.4,902.8,False,0
30,5337,6.9,55.1,-251.2,False,0
51,9277,3.0,82.1,-429.4,True,2
25,5166,10.0,71.2,152.4,False,0
38,0,3.0,77.6,440.0,False,0
51,3799,5.8,75.3,1064.3,True,2
21,8875,10.0,75.8,807.1,True,1
42,9817,3.0,58.0,597.5,True,2
32,12652,10.0,81.6,-342.6,True,1
21,8523,3.0,72.7,-353.2,False,0
62,11541,9.4,65.3,-438.9,True,1
29,9390,10.0,68.7,-75.3,True,1
49,10312,6.6,73.6,-956.6,False,0
49,10805,7.3,71.8,682.7,True,1
45,8961,10.0,76.0,-512.3,False,0
30,10724,4.2,86.5,-574.0,True,2
48,5404,10.0,59.6,-202.9,False,0
31,220,10.0,77.5,-671.2,False,0
37,9452,3.0,68.9,322.1,False,0
35,8624,10.0,81.4,-483.0,True,1
46,4874,4.0,86.3,250.7,False,0
23,3712,10.0,72.0,462.4,True,1
49,7892,4.1,76.2,-274.7,True,2
46,9650,10.0,82.2,-358.7,True,1
60,9059,10.0,80.0,-401.1,False,0
19,4441,3.1,82.6,-541.1,True,2
40,5113,7.7,67.0,-210.2,False,0
36,9508,10.0,64.8,33.7,True,1
48,7718,3.8,58.6,-691.5,True,2
68,10680,3.0,68.0,-321.0,False,0
22,6530,3.0,69.2,78.9,True,2
36,9718,10.0,68.6,17.3,False,0
51,7381,3.0,74.9,-1333.6,True,2
27,5331,10.0,75.2,316.8,False,0
42,10284,3.0,69.3,619.2,False,0
19,4522,10.0,73.5,-286.3,True,1
28,7722,10.0,78.3,-867.5,True,1
67,8032,4.7,62.0,-382.2,False,0
48,7139,3.0,79.3,-396.9,False,0
32,10472,3.0,63.9,599.9,True,2
26,9217,3.0,84.4,-546.8,True,2
40,8860,10.0,71.7,-179.0,False,0
36,7705,8.6,70.6,839.1,False,0
26,13068,3.0,52.1,80.5,True,2
52,11894,4.5,76.6,97.8,True,2
38,10258,5.7,71.0,-50.6,True,2
26,9765,3.0,71.7,488.8,False,0
45,5693,5.0,69.1,202.0,True,2
63,7352,10.0,76.3,926.8,False,0
68,9407,5.6,78.3,981.3,True,2
24,10654,9.5,74.8,156.9,True,1
33,10176,10.0,83.2,-18.6,False,0
33,9242,3.6,62.8,81.8,False,0
50,13501,10.0,64.1,-283.2,False,0
21,7093,10.0,74.1,66.9,True,1
21,10539,3.0,76.6,-721.0,False,0
56,10174,3.6,75.2,-356.0,False,0
57,8832,10.0,57.1,393.2,True,1
34,8941,8.7,58.0,269.0,True,1
54,8881,6.7,68.2,-63.6,True,1
56,5375,4.4,52.1,209.4,True,2
69,8702,10.0,72.6,753.1,False,0
46,9744,3.0,69.3,-192.8,True,2
69,8465,10.0,60.9,-717.6,False,0
53,1973,4.2,64.5,313.6,False,0
55,2741,3.0,71.1,268.1,False,0
56,5045,4.7,55.1,379.8,False,0
67,7164,6.5,64.0,-598.6,True,2
54,5206,3.0,67.4,-750.1,True,2
69,9437,10.0,67.0,132.5,True,1
52,11075,3.0,67.3,97.5,False,0
24,11501,8.4,83.6,-178.6,True,1
44,8510,10.0,79.5,723.4,False,0
45,10752,8.3,63.6,-4.9,True,1
39,5812,10.0,59.6,615.5,True,1
31,7045,3.0,65.9,439.1,True,2
24,3999,10.0,82.3,-545.0,False,0
54,11120,10.0,48.7,-443.5,False,0
39,13397,10.0,70.8,-641.1,True,1
22,6454,3.0,66.9,215.6,False,0
19,989,10.0,82.0,49.1,True,1
44,4633,10.0,79.8,675.0,False,0
38,5549,3.0,55.3,297.5,False,0
55,3521,3.0,82.0,-649.0,True,2
32,4409,3.0,46.7,-231.0,False,0
38,8113,3.0,76.1,-1055.2,True,2
27,9479,10.0,77.0,146.7,False,0
40,1306,10.0,86.9,1395.4,True,1
56,5903,3.0,72.3,65.4,False,0
22,7613,3.0,63.4,100.6,True,2
18,4299,7.2,59.9,-8.7,False,0
30,8208,3.0,84.6,177.9,False,0
38,7146,3.0,87.0,-78.1,False,0
43,6154,6.4,65.5,308.9,False,0
67,4906,3.0,70.2,-386.2,False,0
62,8320,10.0,83.6,-365.5,True,1
38,5209,3.0,77.7,-646.2,True,2
35,2300,10.0,68.1,-16.3,True,1
54,7566,10.0,62.4,-552.9,False,0
62,3782,10.0,61.6,726.3,True,1
49,2561,5.6,79.5,-215.5,False,0
53,7888,9.5,66.3,-984.5,False,0
34,7011,3.0,65.9,-567.7,True,2
52,4900,3.0,76.1,67.5,True,2
66,8186,3.0,70.8,326.2,True,2
28,8771,6.9,73.9,177.0,True,1
38,8219,3.0,66.8,-411.2,True,2
69,8110,3.0,66.3,-285.6,True,2
43,2683,10.0,62.7,-344.2,False,0
21,11379,8.5,77.1,283.3,False,0
51,9172,10.0,70.9,58.1,True,1
69,4647,9.9,72.9,-223.7,True,1
65,7464,10.0,59.8,-329.7,True,1
35,8034,3.0,77.0,-261.5,False,0
57,7381,3.0,73.1,4.2,False,0
52,12879,3.0,77.3,670.4,True,2
58,1664,3.0,73.5,93.3,True,2
46,3071,5.3,72.9,-168.3,False,0
69,603,3.0,51.8,-207.3,False,0
46,7739,10.0,81.4,850.9,True,1
55,9132,3.0,56.8,412.4,False,0
59,8584,3.4,80.4,489.4,True,2
38,6632,6.8,69.3,373.7,True,1
59,8719,10.0,53.9,-25.0,False,0
30,6610,10.0,69.1,598.9,False,0
66,9722,10.0,55.0,-733.9,True,1
58,10821,3.0,81.1,775.5,False,0
34,4706,3.3,64.8,371.1,True,2
26,6637,3.0,59.6,243.0,False,0
58,7123,10.0,76.6,-378.5,True,1
18,11776,10.0,69.6,465.5,False,0
19,5059,3.0,75.2,572.5,False,0
65,10792,3.0,68.9,-352.2,True,2
46,3101,3.0,81.6,-337.0,False,0
50,11230,3.0,66.0,-516.8,False,0
27,10055,3.0,54.2,274.0,False,0
67,7033,10.0,59.1,-49.1,True,1
57,10250,10.0,74.4,1061.2,False,0
38,5997,10.0,63.4,-767.0,False,0
45,4731,10.0,82.8,-435.3,True,1
28,12619,3.0,58.3,6.0,False,0
51,5876,3.0,80.2,332.5,True,2
25,9531,3.0,65.7,309.9,True,2
39,10826,3.0,83.1,42.2,False,0
25,9918,7.9,75.1,176.2,False,0
66,9297,3.0,71.9,59.2,False,0
32,9540,10.0,76.6,524.7,True,1
34,10672,10.0,82.3,-278.1,False,0
40,8453,3.0,69.5,-221.5,True,2
41,7381,3.0,51.2,344.7,True,2
62,3393,10.0,82.0,786.2,True,1
36,8454,7.4,67.3,-317.1,False,0
22,10585,10.0,95.6,120.6,False,0
49,4197,7.9,64.0,-189.2,False,0
61,6812,8.6,66.2,277.4,False,0
18,8776,3.0,77.4,-820.6,True,2
40,12037,3.0,77.6,-172.9,False,0
54,4024,3.0,74.2,-287.1,True,2
25,9880,3.0,64.4,-171.2,True,2
30,6426,10.0,58.4,-1269.4,True,1
25,5479,4.2,63.2,1012.2,False,0
40,4745,3.0,54.8,-1247.1,False,0
60,5533,3.0,90.6,238.1,False,0
18,8997,3.1,59.8,-647.0,True,2
62,6816,10.0,67.1,-622.4,True,1
68,9642,8.4,76.9,69.0,False,0
41,4134,3.0,70.1,345.6,True,2
52,9590,10.0,64.1,-537.7,False,0
41,8801,10.0,68.5,-554.0,False,0
34,2976,10.0,63.9,-647.4,True,1
22,12018,10.0,67.5,107.4,False,0
37,8519,10.0,73.9,-523.6,False,0
38,9796,3.0,59.6,644.4,True,2
57,10968,10.0,80.8,-576.9,False,0
48,10405,10.0,70.7,270.9,True,1
63,7121,10.0,64.2,772.3,False,0
53,9675,5.7,66.8,34.4,False,0
28,2069,3.0,81.7,-895.2,False,0
69,8681,3.7,78.2,200.0,False,0
32,12697,10.0,72.4,-123.2,True,1
36,5413,3.0,64.0,-20.8,False,0
24,10246,6.3,75.7,793.0,True,2
68,12818,3.0,70.1,25.8,False,0
45,9567,3.2,87.5,256.7,False,0
68,10576,3.0,69.6,-331.0,True,2
60,2791,3.0,86.8,-140.3,True,2
22,4695,10.0,71.9,561.6,False,0
22,11789,3.0,59.6,68.2,False,0
47,10381,3.0,100.0,142.7,True,2
49,8988,3.0,55.5,500.6,True,2
25,6706,10.0,50.2,815.1,True,1
27,8353,10.0,49.3,-577.9,False,0
55,12714,10.0,97.4,-245.8,True,1
64,7194,3.0,91.2,729.0,False,0
49,9597,10.0,71.4,996.2,True,1
65,9518,4.7,74.3,-131.0,False,0
45,5502,3.0,72.5,135.7,True,2
34,5733,10.0,52.3,175.6,False,0
48,12081,10.0,84.6,117.1,True,1
25,9210,10.0,83.3,123.8,False,0
57,5458,3.0,57.7,682.4,True,2
42,6566,3.0,73.3,-900.4,False,0
26,4543,6.4,69.3,-327.6,False,0
19,10699,3.0,67.9,319.4,True,2
32,6744,10.0,63.2,-248.1,False,0
67,6784,10.0,68.9,143.2,False,0
20,10022,7.7,64.7,543.3,True,1
66,2461,10.0,80.6,800.1,True,1
53,7389,8.9,69.7,138.7,True,1
21,7467,3.0,63.1,744.8,False,0
31,6643,5.0,69.7,70.9,False,0
58,5851,8.4,68.6,-151.8,True,1
58,5369,10.0,68.2,-771.6,False,0
42,8347,9.2,76.8,-501.6,False,0
67,4469,3.0,67.2,2.4,False,0
27,7983,10.0,64.3,12.8,False,0
38,5841,10.0,56.4,114.7,False,0
53,6040,10.0,69.9,918.2,False,0
29,8090,7.9,82.5,375.6,True,1
44,6007,3.0,68.8,402.2,False,0
57,11301,10.0,65.0,914.0,True,1
19,7079,3.0,62.4,-178.2,True,2
30,10639,10.0,52.8,-254.5,True,1
49,5214,8.9,81.8,611.2,False,0
48,5147,7.5,74.8,242.9,False,0
33,2510,5.3,77.7,-22.2,True,2
49,6023,3.0,72.5,-30.3,True,2
49,6802,3.0,61.9,-86.0,True,2
51,7731,10.0,66.8,-50.5,False,0
28,9592,10.0,65.0,-1.4,True,1
27,9374,10.0,65.8,-148.7,False,0
32,10906,3.0,65.9,277.7,True,2
34,4838,6.7,81.0,373.3,True,1
57,7592,10.0,90.2,-282.3,True,1
35,4499,3.0,61.3,451.3,True,2
26,8742,3.0,68.3,-635.7,False,0
42,12912,4.1,72.2,251.9,True,2
57,3910,3.0,60.2,276.9,True,2
31,9562,10.0,70.5,-41.9,True,1
42,10645,3.0,73.5,28.7,True,2
67,4821,10.0,69.2,-116.7,True,1
39,8808,3.0,76.3,-253.8,True,2
69,6420,3.0,70.0,0.3,False,0
47,7136,6.9,45.0,-273.1,False,0
37,6320,3.2,60.4,569.8,True,2
38,6825,5.2,84.3,-1051.3,True,2
61,10966,10.0,75.2,-67.3,False,0
49,7262,10.0,45.0,-950.4,True,1
68,5694,10.0,54.9,-531.9,True,1
63,7706,3.0,77.2,-288.4,True,2
66,1133,10.0,64.2,669.8,True,1
38,5049,10.0,45.0,576.8,False,0
52,11245,3.0,80.6,36.3,True,2
49,7063,3.0,77.2,31.9,False,0
47,6065,3.0,61.7,518.7,True,2
56,8018,10.0,82.5,565.7,True,1
66,9709,10.0,62.1,-287.4,False,0
29,11486,10.0,63.8,336.4,True,1
58,6146,3.9,65.1,-478.2,False,0
64,6215,5.0,51.0,-194.7,True,2
35,6830,6.7,74.1,297.1,False,0
38,10587,3.0,75.2,-328.8,True,2
30,7671,10.0,65.4,-177.5,False,0
38,13997,3.0,77.1,-829.4,True,2
25,7016,3.0,54.1,225.4,False,0
63,12790,8.2,76.9,-441.3,True,1
57,4820,3.3,73.3,-410.6,False,0
63,3330,3.0,63.1,677.6,True,2
24,7195,10.0,74.1,-343.7,False,0
40,10918,3.0,61.2,376.2,True,2
61,6069,3.0,81.1,549.6,True,2
49,5650,5.3,75.3,458.6,True,2
28,10575,3.0,73.6,-124.6,True,2
39,9615,6.7,65.4,-213.6,True,1
39,5122,3.4,77.8,-456.7,False,0
60,4947,3.0,82.0,-880.8,False,0
42,9987,3.0,86.1,386.1,True,2
39,2604,10.0,64.5,338.6,False,0
45,10738,10.0,78.2,238.5,False,0
46,9575,3.0,84.0,-1419.1,True,2
30,657,10.0,67.6,-88.6,False,0
35,7546,10.0,84.1,314.8,False,0
19,1563,10.0,71.6,643.3,False,0
46,3884,10.0,59.8,149.5,True,1
38,5991,7.2,62.9,96.9,False,0
32,3696,10.0,55.6,-339.4,True,1
69,14154,3.0,69.6,189.3,True,2
44,10092,10.0,68.4,-118.4,True,1
67,11602,9.2,71.9,-364.7,False,0
48,7079,3.0,83.6,-578.7,False,0
32,7591,10.0,69.8,-472.9,False,0
68,12242,5.7,67.3,162.5,False,0
40,8801,4.3,68.0,-693.9,True,2
41,9336,3.0,51.5,-147.1,True,2
61,4766,3.3,76.8,653.9,True,2
30,4752,9.3,68.5,-717.1,True,1
39,8283,3.0,70.8,224.6,False,0
60,8618,3.0,68.0,273.6,False,0
54,4508,3.0,71.3,-145.6,True,2
50,8575,10.0,56.9,311.1,True,1
20,3834,5.4,70.0,-94.0,True,2
36,7541,10.0,64.0,397.6,True,1
40,3187,6.4,70.3,-534.0,False,0
46,11483,10.0,59.9,944.5,False,0
47,6566,3.0,74.8,718.6,False,0
56,5419,3.0,70.2,-1114.9,True,2
61,4062,7.1,57.0,586.2,True,1
64,3774,5.5,79.5,-288.5,True,2
42,8809,4.6,64.9,716.3,False,0
54,10511,3.0,66.4,504.4,False,0
64,10211,3.0,78.0,-543.6,True,2
25,11689,10.0,80.7,287.5,False,0
59,12744,10.0,65.3,-350.4,True,1
33,10373,3.0,71.1,269.0,False,0
25,5991,10.0,76.8,23.0,False,0
18,8008,5.3,82.6,-364.7,False,0
61,729,10.0,70.9,-668.5,False,0
22,9412,3.0,74.7,115.0,True,2
20,7947,5.7,60.9,232.0,True,2
18,12285,4.9,54.9,-78.9,True,2
21,5269,8.6,75.5,-387.1,True,1
57,9046,10.0,61.9,-241.6,False,0
52,4489,5.8,60.8,-548.1,False,0
49,7169,10.0,76.4,368.1,True,1
59,2594,5.5,68.5,-1079.7,False,0
51,11568,10.0,72.3,475.9,True,1
60,10657,10.0,57.2,-38.0,True,1
42,6081,3.7,60.9,260.8,True,2
27,8285,3.0,86.3,309.9,True,2
38,7615,10.0,63.4,58.6,True,1
63,5662,3.0,68.0,-195.0,True,2
56,7869,8.9,72.4,553.1,True,1
44,6171,3.4,59.3,-857.7,False,0
44,10441,10.0,83.5,650.9,True,1
19,6867,5.4,70.1,-561.7,True,2
58,14671,3.0,67.6,-162.8,True,2
65,7266,10.0,80.7,715.7,False,0
30,7838,9.4,79.1,1114.7,True,1
26,9084,6.5,89.7,91.0,False,0
69,10011,10.0,65.6,-677.3,False,0
53,7733,3.0,91.9,427.0,False,0
39,9019,10.0,76.5,-19.5,False,0
59,8048,7.2,86.9,-531.0,True,1
43,5164,3.0,79.9,109.6,True,2
29,4355,10.0,63.6,-654.9,True,1
34,9597,3.0,61.7,97.5,False,0
31,12051,10.0,52.0,-460.1,True,1
31,2607,8.2,49.9,-984.0,True,1
51,3196,3.0,63.9,-830.9,False,0
37,3167,9.6,82.7,-303.8,True,1
28,9825,8.9,65.0,250.9,False,0
33,10075,10.0,63.2,627.0,False,0
68,4570,10.0,77.0,713.8,True,1
48,14117,3.0,61.4,-756.0,True,2
23,6345,10.0,88.4,-112.3,True,1
36,11806,3.0,67.4,-305.1,False,0
54,9925,10.0,79.3,-53.2,False,0
21,4625,3.5,68.0,705.2,False,0
64,6245,4.9,70.2,80.6,False,0
21,4882,3.0,81.3,433.9,False,0
37,3467,3.0,72.3,1105.7,True,2
27,6740,3.0,84.9,-782.4,True,2
41,3904,10.0,62.2,-237.5,False,0
52,6975,3.0,57.0,285.6,True,2
43,13298,10.0,52.5,133.3,True,1
54,9590,10.0,82.5,524.3,False,0
55,5828,10.0,79.0,-191.9,True,1
38,5583,7.4,67.3,103.0,False,0
57,6296,3.0,73.0,-378.1,False,0
56,13713,5.3,80.7,531.9,True,2
38,4234,10.0,68.1,21.0,False,0
27,7494,7.8,52.4,701.9,True,1
55,8896,10.0,52.5,705.5,True,1
63,11146,10.0,59.1,-640.8,True,1
21,6501,10.0,71.0,782.5,True,1
62,4611,9.0,60.6,465.5,True,1
37,8368,3.0,80.3,-78.3,True,2
34,11443,3.0,57.3,420.6,True,2
24,6681,3.0,63.1,-253.9,True,2
21,4981,3.0,51.8,680.5,False,0
46,7830,3.0,65.5,49.6,False,0
31,2629,4.3,70.1,444.0,True,2
20,6844,5.9,80.8,-315.4,True,2
41,11034,10.0,71.2,140.9,True,1
54,10124,4.9,77.4,443.0,True,2
33,7068,9.5,80.1,153.9,False,0
69,12477,3.0,73.9,280.7,False,0
21,13229,7.4,61.0,-379.9,True,1
41,9492,10.0,74.0,152.3,True,1
51,3096,10.0,84.9,-377.3,True,1
47,1860,3.0,66.9,-9.2,False,0
35,11650,8.4,75.5,-246.5,True,1
36,8234,10.0,75.3,-102.3,False,0
48,12406,3.0,66.3,-875.8,False,0
36,3483,10.0,79.4,13.2,True,1
66,7016,10.0,66.2,-53.8,False,0
63,10587,3.0,74.5,-757.7,False,0
36,5310,10.0,67.6,170.6,False,0
39,10544,3.0,70.4,413.0,True,2
41,7131,3.0,79.3,157.6,True,2
62,7584,10.0,50.5,392.8,False,0
29,3949,10.0,76.2,-263.5,False,0
47,8254,3.0,77.1,-106.4,False,0
55,14078,3.0,64.3,37.1,False,0
48,8664,10.0,69.7,73.0,False,0
53,5124,10.0,60.2,-1174.8,False,0
36,11686,3.0,62.0,-460.4,True,2
65,5215,10.0,72.7,501.2,False,0
62,12663,3.0,96.3,-391.2,False,0
53,3675,10.0,76.6,-123.5,False,0
47,8318,10.0,61.5,-26.1,False,0
66,12078,10.0,77.8,-670.2,True,1
50,4899,3.0,75.8,790.1,False,0
35,7749,3.0,52.7,-15.7,False,0
69,10971,6.8,66.8,-428.2,True,1
66,733,6.8,68.6,324.2,True,1
45,10280,3.0,71.2,-148.4,True,2
64,7236,10.0,69.7,29.4,True,1
28,11825,6.5,71.5,704.4,True,1
62,5017,3.0,60.6,-270.6,True,2
50,3339,10.0,66.7,571.4,False,0
34,5870,10.0,67.3,-171.1,False,0
23,5808,3.0,81.6,34.1,False,0
21,6880,10.0,63.0,151.6,False,0
37,6094,10.0,67.6,-172.3,True,1
65,1476,3.0,66.4,-508.4,True,2
64,7215,5.2,85.9,226.6,False,0
44,8195,10.0,76.7,560.7,True,1
32,6920,10.0,60.7,313.4,False,0
23,8360,3.0,74.0,299.0,False,0
64,7754,3.0,59.9,-228.8,False,0
31,3354,3.0,72.6,344.2,False,0
28,6597,10.0,83.7,179.1,True,1
56,7841,3.0,50.4,431.4,True,2
26,6788,3.0,59.9,49.3,False,0
43,3021,9.3,71.6,298.4,True,1
33,11169,10.0,66.0,-241.6,False,0
22,4583,10.0,72.1,347.7,True,1
69,3773,7.9,69.2,-629.8,False,0
27,7622,9.5,53.2,-167.3,False,0
67,6552,5.9,76.2,-348.7,False,0
20,9304,3.0,56.7,1500.0,True,2
30,10117,5.0,72.1,326.1,True,2
60,9661,7.6,65.5,-541.9,False,0
66,7494,3.0,94.0,-683.9,True,2
47,9159,3.0,68.8,-872.9,False,0
62,2819,3.0,73.5,-569.9,False,0
23,10783,6.6,75.5,-424.4,False,0
34,6285,10.0,73.4,-487.7,False,0
62,13409,10.0,69.7,-233.6,True,1
68,10874,5.2,60.1,417.3,False,0
36,6908,3.0,68.9,-99.6,False,0
59,7564,3.3,51.3,356.5,True,2
52,11052,3.0,74.9,-532.5,False,0
63,719,10.0,99.2,-191.3,True,1
43,7019,10.0,71.8,-469.0,True,1
68,12604,3.0,73.4,221.4,True,2
22,10034,3.0,54.5,-90.6,False,0
46,4986,10.0,61.8,886.5,True,1
54,8443,10.0,78.9,-335.2,False,0
37,4569,10.0,55.5,-519.8,False,0
66,6475,10.0,62.7,148.4,True,1
38,8501,3.0,75.7,-88.1,True,2
27,9029,3.0,78.1,251.3,False,0
22,9688,5.4,68.9,-30.8,True,2
53,11201,7.6,71.2,-70.3,False,0
23,3918,3.5,71.2,-334.0,True,2
43,7572,10.0,57.7,-134.8,True,1
21,4948,3.9,69.3,-764.8,False,0
56,6303,3.0,72.4,598.8,True,2
56,5236,8.2,69.1,634.8,True,1
67,8998,10.0,50.7,468.8,True,1
52,10659,3.0,85.4,-228.9,True,2
18,10821,5.5,59.1,-314.1,False,0
41,4184,10.0,70.7,249.5,False,0
53,7130,10.0,73.2,-475.8,True,1
23,4101,9.2,65.5,568.3,False,0
58,4001,10.0,72.4,-1190.5,False,0
63,5514,10.0,62.2,-226.0,True,1
61,8529,3.0,91.5,-532.3,True,2
48,9056,3.0,67.4,623.5,False,0
37,9462,10.0,79.0,536.7,False,0
41,9277,10.0,59.1,282.2,False,0
42,4956,4.8,77.2,957.8,False,0
53,11048,3.0,62.8,5.0,True,2
38,9909,3.0,56.1,315.6,False,0
47,6261,3.0,59.3,-798.8,False,0
41,6375,10.0,61.5,-160.1,False,0
61,5527,3.2,71.1,55.0,True,2
59,3624,10.0,98.8,-458.4,True,1
47,9498,3.0,97.4,127.8,True,2
